Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,7420.0,7605.9501953125,7420.0,7523.89990234375,7405.00244140625,456599
2022-01-04,7600.0,7649.0,7520.0,7630.10009765625,7509.52392578125,495182
2022-01-05,7624.85009765625,7808.0,7605.60009765625,7775.35009765625,7652.478515625,710043
2022-01-06,7782.0,7899.4501953125,7683.9501953125,7882.10009765625,7757.54150390625,739981
2022-01-07,7882.10009765625,7944.7998046875,7835.5,7906.0,7781.06396484375,523116
2022-01-10,7950.0,8232.0,7924.14990234375,8125.60009765625,7997.19384765625,827930
2022-01-11,8100.0,8162.4501953125,8069.2998046875,8143.85009765625,8015.1552734375,688923
2022-01-12,8200.0,8200.0,8115.0,8170.75,8041.63037109375,288174
2022-01-13,8175.0,8260.0,7952.0,8077.0498046875,7949.41064453125,684931
2022-01-14,7951.0,8145.0,7951.0,8084.2001953125,7956.4482421875,299536
2022-01-17,8124.7998046875,8368.900390625,8100.10009765625,8265.5,8134.88330078125,862249
2022-01-18,8248.9501953125,8248.9501953125,7891.5,7915.14990234375,7790.0693359375,785199
2022-01-19,7929.0,8060.0,7860.0,8015.7001953125,7889.03076171875,681632
2022-01-20,8000.0,8140.0,7997.5498046875,8036.35009765625,7909.35400390625,522850
2022-01-21,7970.0,8244.0,7856.0498046875,8189.60009765625,8060.1826171875,1041476
2022-01-24,8189.0,8332.7998046875,7952.7998046875,8052.2998046875,7925.0517578125,1153538
2022-01-25,7990.0,8664.0,7887.89990234375,8602.599609375,8466.6552734375,2162832
2022-01-27,8656.0,8971.650390625,8400.0498046875,8820.2001953125,8680.8173828125,2899559
2022-01-28,8795.0,8930.0,8522.349609375,8550.9501953125,8415.822265625,1045088
2022-01-31,8625.0,8720.0,8552.7998046875,8597.2998046875,8461.439453125,561419
2022-02-01,8693.0,8790.7998046875,8351.0,8559.400390625,8424.138671875,819689
2022-02-02,8579.7001953125,8683.0,8440.25,8515.25,8380.6865234375,580433
2022-02-03,8550.0,8798.0,8522.7001953125,8593.650390625,8457.84765625,810019
2022-02-04,8639.900390625,8680.0,8492.099609375,8550.5498046875,8415.427734375,404421
2022-02-07,8545.0,8615.0,8400.0,8511.650390625,8377.1435546875,446099
2022-02-08,8616.7001953125,8789.099609375,8436.0498046875,8599.4501953125,8463.5556640625,998182
2022-02-09,8622.0,8989.7998046875,8622.0,8949.4501953125,8808.025390625,1403525
2022-02-10,9050.0,9050.0,8789.900390625,8805.4501953125,8666.30078125,811887
2022-02-11,8738.0,8865.0,8673.2998046875,8737.150390625,8599.080078125,671572
