Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,3383.0,3440.89990234375,3383.0,3422.39990234375,3369.527099609375,696276
2022-01-04,3434.0,3472.449951171875,3415.050048828125,3459.300048828125,3405.85693359375,790886
2022-01-05,3470.0,3540.0,3452.050048828125,3526.800048828125,3472.314453125,1024506
2022-01-06,3491.14990234375,3537.550048828125,3452.14990234375,3514.64990234375,3460.3515625,1312743
2022-01-07,3514.64990234375,3582.0,3496.550048828125,3576.300048828125,3521.049560546875,964364
2022-01-10,3580.0,3590.0,3527.0,3553.5,3498.6015625,657511
2022-01-11,3550.60009765625,3564.0,3495.050048828125,3538.75,3484.079345703125,734344
2022-01-12,3556.89990234375,3582.449951171875,3534.0,3543.800048828125,3489.0517578125,594543
2022-01-13,3560.0,3560.0,3450.0,3456.25,3402.85400390625,1153984
2022-01-14,3462.0,3462.0,3346.0,3364.39990234375,3312.423095703125,1558978
2022-01-17,3364.39990234375,3399.0,3321.0,3378.64990234375,3326.452880859375,1103159
2022-01-18,3379.050048828125,3396.449951171875,3351.0,3373.699951171875,3321.57958984375,558543
2022-01-19,3370.0,3370.0,3267.75,3280.39990234375,3229.72119140625,1495218
2022-01-20,3282.0,3364.89990234375,3222.0,3306.39990234375,3255.319091796875,3075678
2022-01-21,3300.050048828125,3324.949951171875,3241.75,3274.85009765625,3224.2568359375,1441694
2022-01-24,3268.0,3270.0,3135.0,3155.14990234375,3106.40576171875,1575665
2022-01-25,3100.0,3156.949951171875,3010.75,3147.10009765625,3098.480224609375,2699779
2022-01-27,3140.10009765625,3143.0,3071.25,3116.949951171875,3068.796142578125,1834684
2022-01-28,3130.0,3170.0,3103.0,3110.85009765625,3062.79052734375,892060
2022-01-31,3140.0,3193.449951171875,3136.39990234375,3152.25,3103.550537109375,944530
2022-02-01,3194.0,3212.35009765625,3141.60009765625,3196.25,3146.870849609375,1008915
2022-02-02,3204.800048828125,3244.14990234375,3192.14990234375,3197.699951171875,3148.298583984375,667265
