Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-01 09:15:00,93.19999694824219,93.44999694824219,92.69999694824219,92.8499984741211,92.8499984741211,1287090
2023-12-01 09:30:00,92.8499984741211,93.0999984741211,92.6500015258789,93.05000305175781,93.05000305175781,1025281
2023-12-01 09:45:00,93.05000305175781,93.19999694824219,92.5999984741211,92.80000305175781,92.80000305175781,922429
2023-12-01 10:00:00,92.75,93.0,92.75,92.75,92.75,502473
2023-12-01 10:15:00,92.80000305175781,92.8499984741211,92.5999984741211,92.75,92.75,362537
2023-12-01 10:30:00,92.69999694824219,93.19999694824219,92.6500015258789,93.0999984741211,93.0999984741211,647571
2023-12-01 10:45:00,93.0999984741211,93.44999694824219,93.0,93.30000305175781,93.30000305175781,1058768
2023-12-01 11:00:00,93.30000305175781,93.3499984741211,93.0,93.0999984741211,93.0999984741211,500583
2023-12-01 11:15:00,93.0999984741211,93.1500015258789,92.8499984741211,93.0,93.0,341675
2023-12-01 11:30:00,92.94999694824219,93.05000305175781,92.80000305175781,92.94999694824219,92.94999694824219,423582
2023-12-01 11:45:00,92.94999694824219,92.94999694824219,92.75,92.9000015258789,92.9000015258789,221115
2023-12-01 12:00:00,92.9000015258789,93.0,92.75,92.75,92.75,323563
2023-12-01 12:15:00,92.69999694824219,92.8499984741211,92.3499984741211,92.5,92.5,1377570
2023-12-01 12:30:00,92.55000305175781,92.5999984741211,92.25,92.25,92.25,1240908
2023-12-01 12:45:00,92.25,92.6500015258789,92.19999694824219,92.5999984741211,92.5999984741211,428120
2023-12-01 13:00:00,92.6500015258789,92.94999694824219,92.5999984741211,92.80000305175781,92.80000305175781,1535635
2023-12-01 13:15:00,92.80000305175781,92.8499984741211,92.44999694824219,92.6500015258789,92.6500015258789,799186
2023-12-01 13:30:00,92.5999984741211,92.6500015258789,92.5,92.6500015258789,92.6500015258789,221320
2023-12-01 13:45:00,92.6500015258789,94.0,92.5999984741211,93.8499984741211,93.8499984741211,4547870
2023-12-01 14:00:00,93.9000015258789,94.1500015258789,93.5999984741211,93.75,93.75,2869428
2023-12-01 14:15:00,93.69999694824219,94.19999694824219,93.69999694824219,93.8499984741211,93.8499984741211,1878706
2023-12-01 14:30:00,93.9000015258789,93.9000015258789,93.19999694824219,93.19999694824219,93.19999694824219,805529
2023-12-01 14:45:00,93.19999694824219,93.5999984741211,93.19999694824219,93.3499984741211,93.3499984741211,838840
2023-12-01 15:00:00,93.3499984741211,93.5,93.19999694824219,93.25,93.25,809488
2023-12-01 15:15:00,93.25,93.3499984741211,92.8499984741211,93.0,93.0,1923765
2023-12-04 09:15:00,94.9000015258789,94.9000015258789,94.0,94.19999694824219,94.19999694824219,1366760
2023-12-04 09:30:00,94.0999984741211,94.55000305175781,94.0,94.30000305175781,94.30000305175781,1712314
2023-12-04 09:45:00,94.3499984741211,94.94999694824219,94.19999694824219,94.55000305175781,94.55000305175781,2343539
2023-12-04 10:00:00,94.5999984741211,94.9000015258789,94.55000305175781,94.80000305175781,94.80000305175781,1133097
2023-12-04 10:15:00,94.8499984741211,95.1500015258789,94.55000305175781,94.8499984741211,94.8499984741211,2193835
2023-12-04 10:30:00,94.75,94.8499984741211,94.5999984741211,94.75,94.75,510153
2023-12-04 10:45:00,94.6500015258789,94.75,94.44999694824219,94.5999984741211,94.5999984741211,1130083
2023-12-04 11:00:00,94.5999984741211,95.5,94.5999984741211,95.1500015258789,95.1500015258789,2035051
2023-12-04 11:15:00,95.25,95.25,94.6500015258789,94.75,94.75,1334565
2023-12-04 11:30:00,94.75,94.8499984741211,94.0999984741211,94.1500015258789,94.1500015258789,2218927
2023-12-04 11:45:00,94.0999984741211,94.25,94.05000305175781,94.1500015258789,94.1500015258789,771133
2023-12-04 12:00:00,94.0999984741211,94.30000305175781,94.05000305175781,94.25,94.25,444617
2023-12-04 12:15:00,94.25,94.30000305175781,93.8499984741211,93.8499984741211,93.8499984741211,791442
2023-12-04 12:30:00,93.9000015258789,94.30000305175781,93.9000015258789,94.30000305175781,94.30000305175781,765594
2023-12-04 12:45:00,94.30000305175781,94.5,94.1500015258789,94.5,94.5,539170
2023-12-04 13:00:00,94.5,94.5999984741211,94.3499984741211,94.5,94.5,709252
2023-12-04 13:15:00,94.5,94.55000305175781,94.1500015258789,94.44999694824219,94.44999694824219,831281
2023-12-04 13:30:00,94.4000015258789,94.5999984741211,94.05000305175781,94.05000305175781,94.05000305175781,1138743
2023-12-04 13:45:00,94.0999984741211,94.25,93.8499984741211,94.05000305175781,94.05000305175781,1263037
2023-12-04 14:00:00,94.0999984741211,94.30000305175781,94.05000305175781,94.0999984741211,94.0999984741211,774865
2023-12-04 14:15:00,94.0,94.44999694824219,94.0,94.4000015258789,94.4000015258789,803779
2023-12-04 14:30:00,94.3499984741211,94.44999694824219,93.8499984741211,93.9000015258789,93.9000015258789,634085
2023-12-04 14:45:00,93.9000015258789,94.0,93.8499984741211,94.0,94.0,494343
2023-12-04 15:00:00,94.0,94.1500015258789,93.8499984741211,93.94999694824219,93.94999694824219,983790
2023-12-04 15:15:00,93.94999694824219,94.0999984741211,93.9000015258789,94.0999984741211,94.0999984741211,1305501
2023-12-05 09:15:00,94.1500015258789,94.1500015258789,93.44999694824219,93.94999694824219,93.94999694824219,1006583
2023-12-05 09:30:00,93.94999694824219,94.5,93.80000305175781,94.5,94.5,1480567
2023-12-05 09:45:00,94.55000305175781,94.69999694824219,94.4000015258789,94.55000305175781,94.55000305175781,1206799
2023-12-05 10:00:00,94.5999984741211,94.94999694824219,94.44999694824219,94.9000015258789,94.9000015258789,1181253
2023-12-05 10:15:00,94.9000015258789,95.0,94.69999694824219,94.80000305175781,94.80000305175781,1403705
2023-12-05 10:30:00,94.8499984741211,94.9000015258789,94.5999984741211,94.75,94.75,551036
2023-12-05 10:45:00,94.80000305175781,95.69999694824219,94.75,95.5999984741211,95.5999984741211,2762375
2023-12-05 11:00:00,95.5999984741211,96.80000305175781,95.5999984741211,95.9000015258789,95.9000015258789,5008770
2023-12-05 11:15:00,95.9000015258789,95.94999694824219,95.4000015258789,95.5,95.5,1982524
2023-12-05 11:30:00,95.55000305175781,95.55000305175781,94.69999694824219,94.8499984741211,94.8499984741211,1958532
2023-12-05 11:45:00,94.75,94.8499984741211,94.5,94.8499984741211,94.8499984741211,1178704
2023-12-05 12:00:00,94.8499984741211,95.05000305175781,94.69999694824219,94.75,94.75,1248320
2023-12-05 12:15:00,94.69999694824219,94.80000305175781,94.5999984741211,94.5999984741211,94.5999984741211,497801
2023-12-05 12:30:00,94.6500015258789,94.8499984741211,94.55000305175781,94.69999694824219,94.69999694824219,437265
2023-12-05 12:45:00,94.69999694824219,95.1500015258789,94.6500015258789,95.0999984741211,95.0999984741211,1380614
2023-12-05 13:00:00,95.1500015258789,95.25,94.94999694824219,95.05000305175781,95.05000305175781,1515493
2023-12-05 13:15:00,95.05000305175781,95.1500015258789,94.80000305175781,94.80000305175781,94.80000305175781,578370
2023-12-05 13:30:00,94.80000305175781,95.0999984741211,94.75,95.05000305175781,95.05000305175781,1362922
2023-12-05 13:45:00,95.05000305175781,95.44999694824219,95.0,95.4000015258789,95.4000015258789,679390
2023-12-05 14:00:00,95.4000015258789,95.4000015258789,95.19999694824219,95.3499984741211,95.3499984741211,481692
2023-12-05 14:15:00,95.3499984741211,95.4000015258789,95.1500015258789,95.3499984741211,95.3499984741211,501468
2023-12-05 14:30:00,95.4000015258789,95.6500015258789,95.3499984741211,95.5,95.5,963340
2023-12-05 14:45:00,95.5,95.5,95.25,95.5,95.5,523973
2023-12-05 15:00:00,95.4000015258789,95.75,95.25,95.6500015258789,95.6500015258789,1307622
2023-12-05 15:15:00,95.6500015258789,95.94999694824219,95.55000305175781,95.75,95.75,2636923
2023-12-06 09:15:00,96.4000015258789,96.6500015258789,95.75,95.94999694824219,95.94999694824219,935895
2023-12-06 09:30:00,96.0,96.0999984741211,95.5,95.5999984741211,95.5999984741211,1470964
2023-12-06 09:45:00,95.5999984741211,96.0,95.55000305175781,96.0,96.0,976845
2023-12-06 10:00:00,95.94999694824219,96.19999694824219,95.8499984741211,96.19999694824219,96.19999694824219,805266
2023-12-06 10:15:00,96.1500015258789,96.3499984741211,96.0999984741211,96.19999694824219,96.19999694824219,932034
2023-12-06 10:30:00,96.1500015258789,96.5,96.1500015258789,96.3499984741211,96.3499984741211,991701
2023-12-06 10:45:00,96.4000015258789,96.4000015258789,96.1500015258789,96.3499984741211,96.3499984741211,424229
2023-12-06 11:00:00,96.3499984741211,97.80000305175781,96.25,97.6500015258789,97.6500015258789,4117777
2023-12-06 11:15:00,97.5999984741211,97.8499984741211,97.30000305175781,97.5,97.5,3418289
2023-12-06 11:30:00,97.55000305175781,98.30000305175781,97.4000015258789,98.0999984741211,98.0999984741211,3422153
2023-12-06 11:45:00,98.0999984741211,98.25,97.94999694824219,97.94999694824219,97.94999694824219,1733747
2023-12-06 12:00:00,97.94999694824219,98.19999694824219,97.80000305175781,98.1500015258789,98.1500015258789,1277908
2023-12-06 12:15:00,98.05000305175781,98.69999694824219,97.75,98.05000305175781,98.05000305175781,4169269
2023-12-06 12:30:00,98.05000305175781,98.5999984741211,97.5999984741211,98.4000015258789,98.4000015258789,1650584
2023-12-06 12:45:00,98.4000015258789,99.0,98.30000305175781,98.8499984741211,98.8499984741211,4702909
2023-12-06 13:00:00,98.8499984741211,99.0,98.19999694824219,98.19999694824219,98.19999694824219,2023261
2023-12-06 13:15:00,98.30000305175781,98.30000305175781,97.75,98.0,98.0,1574211
2023-12-06 13:30:00,98.0,98.25,97.80000305175781,98.0,98.0,1790424
2023-12-06 13:45:00,98.0,101.0,97.94999694824219,100.4000015258789,100.4000015258789,16839356
2023-12-06 14:00:00,100.4000015258789,101.0,100.0,100.05000305175781,100.05000305175781,6663514
2023-12-06 14:15:00,100.0,100.6500015258789,99.55000305175781,99.80000305175781,99.80000305175781,5747354
2023-12-06 14:30:00,99.80000305175781,100.0999984741211,99.5999984741211,99.80000305175781,99.80000305175781,1564221
2023-12-06 14:45:00,99.9000015258789,99.9000015258789,99.4000015258789,99.69999694824219,99.69999694824219,1293718
2023-12-06 15:00:00,99.80000305175781,99.9000015258789,99.19999694824219,99.44999694824219,99.44999694824219,2203783
2023-12-06 15:15:00,99.44999694824219,99.5,99.0999984741211,99.3499984741211,99.3499984741211,1802863
2023-12-07 09:15:00,99.8499984741211,100.1500015258789,98.1500015258789,98.3499984741211,98.3499984741211,4312153
2023-12-07 09:30:00,98.19999694824219,99.3499984741211,98.19999694824219,99.30000305175781,99.30000305175781,2440227
2023-12-07 09:45:00,99.4000015258789,99.5,99.0,99.0,99.0,1550452
2023-12-07 10:00:00,99.0,99.3499984741211,98.9000015258789,99.1500015258789,99.1500015258789,845739
2023-12-07 10:15:00,99.25,99.69999694824219,99.1500015258789,99.6500015258789,99.6500015258789,1048040
2023-12-07 10:30:00,99.6500015258789,100.25,99.55000305175781,100.0999984741211,100.0999984741211,1949303
2023-12-07 10:45:00,100.0999984741211,100.1500015258789,99.44999694824219,99.44999694824219,99.44999694824219,1179956
2023-12-07 11:00:00,99.55000305175781,99.6500015258789,99.3499984741211,99.3499984741211,99.3499984741211,588193
2023-12-07 11:15:00,99.3499984741211,99.6500015258789,99.25,99.4000015258789,99.4000015258789,537675
2023-12-07 11:30:00,99.4000015258789,99.5,99.30000305175781,99.44999694824219,99.44999694824219,423610
2023-12-07 11:45:00,99.4000015258789,99.55000305175781,99.30000305175781,99.4000015258789,99.4000015258789,528373
2023-12-07 12:00:00,99.44999694824219,99.44999694824219,99.0,99.0,99.0,573020
2023-12-07 12:15:00,99.0,99.05000305175781,98.75,98.94999694824219,98.94999694824219,656131
2023-12-07 12:30:00,98.94999694824219,99.30000305175781,98.9000015258789,99.19999694824219,99.19999694824219,595896
2023-12-07 12:45:00,99.25,99.4000015258789,99.05000305175781,99.0999984741211,99.0999984741211,243555
2023-12-07 13:00:00,99.0999984741211,99.1500015258789,98.80000305175781,99.05000305175781,99.05000305175781,258650
2023-12-07 13:15:00,99.1500015258789,99.19999694824219,98.80000305175781,99.0,99.0,315588
2023-12-07 13:30:00,99.0,99.5,99.0,99.25,99.25,552353
2023-12-07 13:45:00,99.25,99.30000305175781,99.05000305175781,99.25,99.25,247252
2023-12-07 14:00:00,99.25,99.3499984741211,99.0,99.05000305175781,99.05000305175781,251592
2023-12-07 14:15:00,99.1500015258789,99.3499984741211,99.0,99.30000305175781,99.30000305175781,226500
2023-12-07 14:30:00,99.30000305175781,99.3499984741211,99.05000305175781,99.05000305175781,99.05000305175781,275246
2023-12-07 14:45:00,99.05000305175781,99.0999984741211,98.8499984741211,98.94999694824219,98.94999694824219,507833
2023-12-07 15:00:00,99.0,99.1500015258789,98.75,99.1500015258789,99.1500015258789,1124401
2023-12-07 15:15:00,99.0999984741211,99.1500015258789,98.69999694824219,99.0,99.0,1162212
2023-12-08 09:15:00,99.4000015258789,100.0999984741211,99.05000305175781,100.05000305175781,100.05000305175781,1560375
2023-12-08 09:30:00,99.94999694824219,100.19999694824219,99.6500015258789,99.8499984741211,99.8499984741211,1592509
2023-12-08 09:45:00,99.9000015258789,100.30000305175781,99.5,99.5,99.5,2538747
2023-12-08 10:00:00,99.5,99.80000305175781,99.4000015258789,99.5999984741211,99.5999984741211,1063165
2023-12-08 10:15:00,99.55000305175781,99.80000305175781,99.3499984741211,99.75,99.75,669487
